org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2014-03-09 13:01:24.772000+00:00,Request Account Payment,trace_37
NONE,complete,2014-03-09 14:01:24.772000+00:00,Start Account Verification,trace_37
NONE,complete,2014-03-09 15:01:24.772000+00:00,Check Account Payment Request,trace_37
NONE,complete,2014-03-09 16:01:24.772000+00:00,Accept Request Account Payment,trace_37
NONE,complete,2014-03-09 17:01:24.772000+00:00,Bank Account Verification,trace_37
NONE,complete,2014-03-09 18:01:24.772000+00:00,Authorities Account Verification,trace_37
NONE,complete,2014-03-09 19:01:24.772000+00:00,Finish Account Verification,trace_37
NONE,complete,2014-03-09 20:01:24.772000+00:00,Process and Block Account Payment,trace_37
NONE,complete,2014-03-09 21:01:24.772000+00:00,Communicate Account Payment Authorities,trace_37
NONE,complete,2014-03-09 22:01:24.772000+00:00,ECPR,trace_37
NONE,complete,2014-03-09 23:01:24.772000+00:00,Register and Close Account Payment,trace_37
NONE,complete,2014-03-10 00:01:24.772000+00:00,Finish Account Payment Processing,trace_37
NONE,complete,2014-03-10 01:01:24.772000+00:00,Finish Payment Processing,trace_37
NONE,complete,2014-03-10 02:01:24.772000+00:00,Start Receiver Processing,trace_37
NONE,complete,2014-03-10 03:01:24.772000+00:00,Start Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 04:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 05:01:24.772000+00:00,Receiver External Profiling Checking,trace_37
NONE,complete,2014-03-10 06:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 07:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 08:01:24.772000+00:00,Request Extra Pre Profiling,trace_37
NONE,complete,2014-03-10 09:01:24.772000+00:00,Start Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 10:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 11:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 12:01:24.772000+00:00,Receiver External Profiling Checking,trace_37
NONE,complete,2014-03-10 13:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 14:01:24.772000+00:00,Request Extra Pre Profiling,trace_37
NONE,complete,2014-03-10 15:01:24.772000+00:00,Start Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 16:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 17:01:24.772000+00:00,Receiver External Profiling Checking,trace_37
NONE,complete,2014-03-10 18:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_37
NONE,complete,2014-03-10 19:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_37
NONE,complete,2014-03-10 20:01:24.772000+00:00,Evaluate Pre Profiling,trace_37
NONE,complete,2014-03-10 21:01:24.772000+00:00,Start High Risk Receiver Processing,trace_37
NONE,complete,2014-03-10 22:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_37
NONE,complete,2014-03-10 23:01:24.772000+00:00,High Risk Historial Analysis,trace_37
NONE,complete,2014-03-11 00:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 01:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 02:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 03:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 04:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 05:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 06:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 07:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 08:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 09:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 10:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_37
NONE,complete,2014-03-11 11:01:24.772000+00:00,High Risk Receiver Register,trace_37
NONE,complete,2014-03-11 12:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_37
NONE,complete,2014-03-11 13:01:24.772000+00:00,Finish Receiver Processing,trace_37
NONE,complete,2014-03-11 14:01:24.772000+00:00,Start Transfer Transaction,trace_37
NONE,complete,2014-03-11 15:01:24.772000+00:00,Start Internal Transfer,trace_37
NONE,complete,2014-03-11 16:01:24.772000+00:00,Check Internal Transfer,trace_37
NONE,complete,2014-03-11 17:01:24.772000+00:00,Restart Internal Transfer,trace_37
NONE,complete,2014-03-11 18:01:24.772000+00:00,Check Internal Transfer,trace_37
NONE,complete,2014-03-11 19:01:24.772000+00:00,Register Internal Transfer,trace_37
NONE,complete,2014-03-11 20:01:24.772000+00:00,Finish Internal Transfer,trace_37
NONE,complete,2014-03-11 21:01:24.772000+00:00,Finish Transfer Transaction,trace_37
NONE,complete,2014-03-11 22:01:24.772000+00:00,Start Closing,trace_37
NONE,complete,2014-03-11 23:01:24.772000+00:00,Start Receipt Processing,trace_37
NONE,complete,2014-03-12 00:01:24.772000+00:00,Register Transfer Closing,trace_37
NONE,complete,2014-03-12 01:01:24.772000+00:00,Paper Receipt,trace_37
NONE,complete,2014-03-12 02:01:24.772000+00:00,Notify Authority Transfer Closing,trace_37
NONE,complete,2014-03-12 03:01:24.772000+00:00,Generate Paper Receipt,trace_37
NONE,complete,2014-03-12 04:01:24.772000+00:00,Finish Receipt Processing,trace_37
NONE,complete,2014-03-12 05:01:24.772000+00:00,Finish Closing,trace_37
NONE,complete,2014-03-12 06:01:24.772000+00:00,Finish Transaction,trace_37
NONE,complete,2014-03-12 07:01:24.772000+00:00,Start Transaction,trace_38
NONE,complete,2014-03-12 08:01:24.772000+00:00,Start Transaction Request Registration,trace_38
NONE,complete,2014-03-12 09:01:24.772000+00:00,Register Request Sender,trace_38
NONE,complete,2014-03-12 10:01:24.772000+00:00,Register Request Details,trace_38
NONE,complete,2014-03-12 11:01:24.772000+00:00,Register Request Receiver,trace_38
NONE,complete,2014-03-12 12:01:24.772000+00:00,Finish Transaction Request Registration,trace_38
NONE,complete,2014-03-12 13:01:24.772000+00:00,Start Sender Authentification,trace_38
NONE,complete,2014-03-12 14:01:24.772000+00:00,Check Sender Personal ID,trace_38
NONE,complete,2014-03-12 15:01:24.772000+00:00,Request Bank ID,trace_38
NONE,complete,2014-03-12 16:01:24.772000+00:00,Generate Bank ID,trace_38
NONE,complete,2014-03-12 17:01:24.772000+00:00,Low Check Sender Profile,trace_38
NONE,complete,2014-03-12 18:01:24.772000+00:00,Low Check Sender Historial,trace_38
NONE,complete,2014-03-12 19:01:24.772000+00:00,Activate Bank ID,trace_38
NONE,complete,2014-03-12 20:01:24.772000+00:00,Register New Client,trace_38
NONE,complete,2014-03-12 21:01:24.772000+00:00,Finish Sender Authentification,trace_38
NONE,complete,2014-03-12 22:01:24.772000+00:00,SPV,trace_38
NONE,complete,2014-03-12 23:01:24.772000+00:00,Start Cheque Payment Processing,trace_38
NONE,complete,2014-03-13 00:01:24.772000+00:00,Manual Cheque Authentification,trace_38
NONE,complete,2014-03-13 01:01:24.772000+00:00,Start Cheque Checking,trace_38
NONE,complete,2014-03-13 02:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_38
NONE,complete,2014-03-13 03:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_38
NONE,complete,2014-03-13 04:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_38
NONE,complete,2014-03-13 05:01:24.772000+00:00,Finish Cheque Checking,trace_38
NONE,complete,2014-03-13 06:01:24.772000+00:00,Process Cheque,trace_38
NONE,complete,2014-03-13 07:01:24.772000+00:00,Emit Cheque Received Receipt,trace_38
NONE,complete,2014-03-13 08:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_38
NONE,complete,2014-03-13 09:01:24.772000+00:00,Register Cheque,trace_38
NONE,complete,2014-03-13 10:01:24.772000+00:00,Finish Cheque Payment Processing,trace_38
NONE,complete,2014-03-13 11:01:24.772000+00:00,Finish Payment Processing,trace_38
NONE,complete,2014-03-13 12:01:24.772000+00:00,Start Receiver Processing,trace_38
NONE,complete,2014-03-13 13:01:24.772000+00:00,Start Receiver Pre Profiling,trace_38
NONE,complete,2014-03-13 14:01:24.772000+00:00,Receiver External Profiling Checking,trace_38
NONE,complete,2014-03-13 15:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_38
NONE,complete,2014-03-13 16:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_38
NONE,complete,2014-03-13 17:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_38
NONE,complete,2014-03-13 18:01:24.772000+00:00,Evaluate Pre Profiling,trace_38
NONE,complete,2014-03-13 19:01:24.772000+00:00,Start High Risk Receiver Processing,trace_38
NONE,complete,2014-03-13 20:01:24.772000+00:00,High Risk Historial Analysis,trace_38
NONE,complete,2014-03-13 21:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_38
NONE,complete,2014-03-13 22:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_38
NONE,complete,2014-03-13 23:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_38
NONE,complete,2014-03-14 00:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_38
NONE,complete,2014-03-14 01:01:24.772000+00:00,High Risk Receiver Register,trace_38
NONE,complete,2014-03-14 02:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_38
NONE,complete,2014-03-14 03:01:24.772000+00:00,Finish Receiver Processing,trace_38
NONE,complete,2014-03-14 04:01:24.772000+00:00,Start Transfer Transaction,trace_38
NONE,complete,2014-03-14 05:01:24.772000+00:00,Start External Transfer,trace_38
NONE,complete,2014-03-14 06:01:24.772000+00:00,Check Destiny Disponibility,trace_38
NONE,complete,2014-03-14 07:01:24.772000+00:00,External Transfer,trace_38
NONE,complete,2014-03-14 08:01:24.772000+00:00,Check External Transfer,trace_38
NONE,complete,2014-03-14 09:01:24.772000+00:00,Register External Transfer,trace_38
NONE,complete,2014-03-14 10:01:24.772000+00:00,Finish External Transfer,trace_38
NONE,complete,2014-03-14 11:01:24.772000+00:00,Finish Transfer Transaction,trace_38
NONE,complete,2014-03-14 12:01:24.772000+00:00,Start Closing,trace_38
NONE,complete,2014-03-14 13:01:24.772000+00:00,Notify Authority Transfer Closing,trace_38
NONE,complete,2014-03-14 14:01:24.772000+00:00,Start Receipt Processing,trace_38
NONE,complete,2014-03-14 15:01:24.772000+00:00,Electronic Receipt,trace_38
NONE,complete,2014-03-14 16:01:24.772000+00:00,Electronic  Sending Receipt,trace_38
NONE,complete,2014-03-14 17:01:24.772000+00:00,Register Transfer Closing,trace_38
NONE,complete,2014-03-14 18:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_38
NONE,complete,2014-03-14 19:01:24.772000+00:00,Finish Receipt Processing,trace_38
NONE,complete,2014-03-14 20:01:24.772000+00:00,Finish Closing,trace_38
NONE,complete,2014-03-14 21:01:24.772000+00:00,Finish Transaction,trace_38
NONE,complete,2014-03-14 22:01:24.772000+00:00,Start Transaction,trace_39
NONE,complete,2014-03-14 23:01:24.772000+00:00,Start Transaction Request Registration,trace_39
NONE,complete,2014-03-15 00:01:24.772000+00:00,Register Request Details,trace_39
NONE,complete,2014-03-15 01:01:24.772000+00:00,Register Request Sender,trace_39
NONE,complete,2014-03-15 02:01:24.772000+00:00,Register Request Receiver,trace_39
NONE,complete,2014-03-15 03:01:24.772000+00:00,Finish Transaction Request Registration,trace_39
NONE,complete,2014-03-15 04:01:24.772000+00:00,Start Sender Authentification,trace_39
NONE,complete,2014-03-15 05:01:24.772000+00:00,Check Sender Bank ID,trace_39
NONE,complete,2014-03-15 06:01:24.772000+00:00,Register Old Client,trace_39
NONE,complete,2014-03-15 07:01:24.772000+00:00,Finish Sender Authentification,trace_39
NONE,complete,2014-03-15 08:01:24.772000+00:00,SPV,trace_39
NONE,complete,2014-03-15 09:01:24.772000+00:00,Start Cash Payment Processing,trace_39
NONE,complete,2014-03-15 10:01:24.772000+00:00,Collect Cash,trace_39
NONE,complete,2014-03-15 11:01:24.772000+00:00,Autenticate Cash,trace_39
NONE,complete,2014-03-15 12:01:24.772000+00:00,Check Bank Serial Numbers,trace_39
NONE,complete,2014-03-15 13:01:24.772000+00:00,Check Authority Serial Numbers,trace_39
NONE,complete,2014-03-15 14:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_39
NONE,complete,2014-03-15 15:01:24.772000+00:00,Count and Pack Cash,trace_39
NONE,complete,2014-03-15 16:01:24.772000+00:00,Emit Cash Received Receipt,trace_39
NONE,complete,2014-03-15 17:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_39
NONE,complete,2014-03-15 18:01:24.772000+00:00,Register and Close Cash Payment,trace_39
NONE,complete,2014-03-15 19:01:24.772000+00:00,Finish Cash Payment Processing,trace_39
NONE,complete,2014-03-15 20:01:24.772000+00:00,Finish Payment Processing,trace_39
NONE,complete,2014-03-15 21:01:24.772000+00:00,Start Receiver Processing,trace_39
NONE,complete,2014-03-15 22:01:24.772000+00:00,Start Receiver Pre Profiling,trace_39
NONE,complete,2014-03-15 23:01:24.772000+00:00,Receiver External Profiling Checking,trace_39
NONE,complete,2014-03-16 00:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_39
NONE,complete,2014-03-16 01:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_39
NONE,complete,2014-03-16 02:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_39
NONE,complete,2014-03-16 03:01:24.772000+00:00,Evaluate Pre Profiling,trace_39
NONE,complete,2014-03-16 04:01:24.772000+00:00,Start High Risk Receiver Processing,trace_39
NONE,complete,2014-03-16 05:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_39
NONE,complete,2014-03-16 06:01:24.772000+00:00,High Risk Historial Analysis,trace_39
NONE,complete,2014-03-16 07:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_39
NONE,complete,2014-03-16 08:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_39
NONE,complete,2014-03-16 09:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_39
NONE,complete,2014-03-16 10:01:24.772000+00:00,High Risk Receiver Register,trace_39
NONE,complete,2014-03-16 11:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_39
NONE,complete,2014-03-16 12:01:24.772000+00:00,Finish Receiver Processing,trace_39
NONE,complete,2014-03-16 13:01:24.772000+00:00,Start Transfer Transaction,trace_39
NONE,complete,2014-03-16 14:01:24.772000+00:00,Start Internal Transfer,trace_39
NONE,complete,2014-03-16 15:01:24.772000+00:00,Check Internal Transfer,trace_39
NONE,complete,2014-03-16 16:01:24.772000+00:00,Register Internal Transfer,trace_39
NONE,complete,2014-03-16 17:01:24.772000+00:00,Finish Internal Transfer,trace_39
NONE,complete,2014-03-16 18:01:24.772000+00:00,Finish Transfer Transaction,trace_39
NONE,complete,2014-03-16 19:01:24.772000+00:00,Start Closing,trace_39
NONE,complete,2014-03-16 20:01:24.772000+00:00,Start Receipt Processing,trace_39
NONE,complete,2014-03-16 21:01:24.772000+00:00,Register Transfer Closing,trace_39
NONE,complete,2014-03-16 22:01:24.772000+00:00,Electronic Receipt,trace_39
NONE,complete,2014-03-16 23:01:24.772000+00:00,Electronic  Sending Receipt,trace_39
NONE,complete,2014-03-17 00:01:24.772000+00:00,Notify Authority Transfer Closing,trace_39
NONE,complete,2014-03-17 01:01:24.772000+00:00,Finish Receipt Processing,trace_39
NONE,complete,2014-03-17 02:01:24.772000+00:00,Finish Closing,trace_39
NONE,complete,2014-03-17 03:01:24.772000+00:00,Finish Transaction,trace_39
NONE,complete,2014-03-17 04:01:24.772000+00:00,Start Transaction,trace_40
NONE,complete,2014-03-17 05:01:24.772000+00:00,Start Transaction Request Registration,trace_40
NONE,complete,2014-03-17 06:01:24.772000+00:00,Register Request Receiver,trace_40
NONE,complete,2014-03-17 07:01:24.772000+00:00,Register Request Details,trace_40
NONE,complete,2014-03-17 08:01:24.772000+00:00,Register Request Sender,trace_40
NONE,complete,2014-03-17 09:01:24.772000+00:00,Finish Transaction Request Registration,trace_40
NONE,complete,2014-03-17 10:01:24.772000+00:00,Start Sender Authentification,trace_40
NONE,complete,2014-03-17 11:01:24.772000+00:00,Check Sender Bank ID,trace_40
NONE,complete,2014-03-17 12:01:24.772000+00:00,Register Old Client,trace_40
NONE,complete,2014-03-17 13:01:24.772000+00:00,Finish Sender Authentification,trace_40
NONE,complete,2014-03-17 14:01:24.772000+00:00,SPV,trace_40
NONE,complete,2014-03-17 15:01:24.772000+00:00,Start Cheque Payment Processing,trace_40
NONE,complete,2014-03-17 16:01:24.772000+00:00,Automatic Check Authentification,trace_40
NONE,complete,2014-03-17 17:01:24.772000+00:00,Start Cheque Checking,trace_40
NONE,complete,2014-03-17 18:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_40
NONE,complete,2014-03-17 19:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_40
NONE,complete,2014-03-17 20:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_40
NONE,complete,2014-03-17 21:01:24.772000+00:00,Finish Cheque Checking,trace_40
NONE,complete,2014-03-17 22:01:24.772000+00:00,Process Cheque,trace_40
NONE,complete,2014-03-17 23:01:24.772000+00:00,Register Cheque,trace_40
NONE,complete,2014-03-18 00:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_40
NONE,complete,2014-03-18 01:01:24.772000+00:00,Emit Cheque Received Receipt,trace_40
NONE,complete,2014-03-18 02:01:24.772000+00:00,Finish Cheque Payment Processing,trace_40
NONE,complete,2014-03-18 03:01:24.772000+00:00,Finish Payment Processing,trace_40
NONE,complete,2014-03-18 04:01:24.772000+00:00,Start Receiver Processing,trace_40
NONE,complete,2014-03-18 05:01:24.772000+00:00,Start Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 06:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 07:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 08:01:24.772000+00:00,Receiver External Profiling Checking,trace_40
NONE,complete,2014-03-18 09:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 10:01:24.772000+00:00,Request Extra Pre Profiling,trace_40
NONE,complete,2014-03-18 11:01:24.772000+00:00,Start Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 12:01:24.772000+00:00,Receiver External Profiling Checking,trace_40
NONE,complete,2014-03-18 13:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 14:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 15:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 16:01:24.772000+00:00,Request Extra Pre Profiling,trace_40
NONE,complete,2014-03-18 17:01:24.772000+00:00,Start Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 18:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 19:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_40
NONE,complete,2014-03-18 20:01:24.772000+00:00,Receiver External Profiling Checking,trace_40
NONE,complete,2014-03-18 21:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_40
NONE,complete,2014-03-18 22:01:24.772000+00:00,Evaluate Pre Profiling,trace_40
NONE,complete,2014-03-18 23:01:24.772000+00:00,Start High Risk Receiver Processing,trace_40
NONE,complete,2014-03-19 00:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_40
NONE,complete,2014-03-19 01:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_40
NONE,complete,2014-03-19 02:01:24.772000+00:00,High Risk Historial Analysis,trace_40
NONE,complete,2014-03-19 03:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_40
NONE,complete,2014-03-19 04:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_40
NONE,complete,2014-03-19 05:01:24.772000+00:00,High Risk Receiver Register,trace_40
NONE,complete,2014-03-19 06:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_40
NONE,complete,2014-03-19 07:01:24.772000+00:00,Finish Receiver Processing,trace_40
NONE,complete,2014-03-19 08:01:24.772000+00:00,Start Transfer Transaction,trace_40
NONE,complete,2014-03-19 09:01:24.772000+00:00,Start Internal Transfer,trace_40
NONE,complete,2014-03-19 10:01:24.772000+00:00,Check Internal Transfer,trace_40
NONE,complete,2014-03-19 11:01:24.772000+00:00,Register Internal Transfer,trace_40
NONE,complete,2014-03-19 12:01:24.772000+00:00,Finish Internal Transfer,trace_40
NONE,complete,2014-03-19 13:01:24.772000+00:00,Finish Transfer Transaction,trace_40
NONE,complete,2014-03-19 14:01:24.772000+00:00,Start Closing,trace_40
NONE,complete,2014-03-19 15:01:24.772000+00:00,Notify Authority Transfer Closing,trace_40
NONE,complete,2014-03-19 16:01:24.772000+00:00,Register Transfer Closing,trace_40
NONE,complete,2014-03-19 17:01:24.772000+00:00,Start Receipt Processing,trace_40
NONE,complete,2014-03-19 18:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_40
NONE,complete,2014-03-19 19:01:24.772000+00:00,Paper Receipt,trace_40
NONE,complete,2014-03-19 20:01:24.772000+00:00,Generate Paper Receipt,trace_40
NONE,complete,2014-03-19 21:01:24.772000+00:00,Finish Receipt Processing,trace_40
NONE,complete,2014-03-19 22:01:24.772000+00:00,Finish Closing,trace_40
NONE,complete,2014-03-19 23:01:24.772000+00:00,Finish Transaction,trace_40
NONE,complete,2014-03-20 00:01:24.772000+00:00,Start Transaction,trace_41
NONE,complete,2014-03-20 01:01:24.772000+00:00,Start Transaction Request Registration,trace_41
NONE,complete,2014-03-20 02:01:24.772000+00:00,Register Request Receiver,trace_41
NONE,complete,2014-03-20 03:01:24.772000+00:00,Register Request Sender,trace_41
NONE,complete,2014-03-20 04:01:24.772000+00:00,Register Request Details,trace_41
NONE,complete,2014-03-20 05:01:24.772000+00:00,Finish Transaction Request Registration,trace_41
NONE,complete,2014-03-20 06:01:24.772000+00:00,Start Sender Authentification,trace_41
NONE,complete,2014-03-20 07:01:24.772000+00:00,Check Sender Personal ID,trace_41
NONE,complete,2014-03-20 08:01:24.772000+00:00,Request Bank ID,trace_41
NONE,complete,2014-03-20 09:01:24.772000+00:00,Generate Bank ID,trace_41
NONE,complete,2014-03-20 10:01:24.772000+00:00,Low Check Sender Historial,trace_41
NONE,complete,2014-03-20 11:01:24.772000+00:00,Low Check Sender Profile,trace_41
NONE,complete,2014-03-20 12:01:24.772000+00:00,Activate Bank ID,trace_41
NONE,complete,2014-03-20 13:01:24.772000+00:00,Register New Client,trace_41
NONE,complete,2014-03-20 14:01:24.772000+00:00,Finish Sender Authentification,trace_41
NONE,complete,2014-03-20 15:01:24.772000+00:00,SPV,trace_41
NONE,complete,2014-03-20 16:01:24.772000+00:00,Start Cash Payment Processing,trace_41
NONE,complete,2014-03-20 17:01:24.772000+00:00,Collect Cash,trace_41
NONE,complete,2014-03-20 18:01:24.772000+00:00,Autenticate Cash,trace_41
NONE,complete,2014-03-20 19:01:24.772000+00:00,Check Authority Serial Numbers,trace_41
NONE,complete,2014-03-20 20:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_41
NONE,complete,2014-03-20 21:01:24.772000+00:00,Check Bank Serial Numbers,trace_41
NONE,complete,2014-03-20 22:01:24.772000+00:00,Count and Pack Cash,trace_41
NONE,complete,2014-03-20 23:01:24.772000+00:00,Emit Cash Received Receipt,trace_41
NONE,complete,2014-03-21 00:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_41
NONE,complete,2014-03-21 01:01:24.772000+00:00,Register and Close Cash Payment,trace_41
NONE,complete,2014-03-21 02:01:24.772000+00:00,Finish Cash Payment Processing,trace_41
NONE,complete,2014-03-21 03:01:24.772000+00:00,Finish Payment Processing,trace_41
NONE,complete,2014-03-21 04:01:24.772000+00:00,Start Receiver Processing,trace_41
NONE,complete,2014-03-21 05:01:24.772000+00:00,Start Receiver Pre Profiling,trace_41
NONE,complete,2014-03-21 06:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_41
NONE,complete,2014-03-21 07:01:24.772000+00:00,Receiver External Profiling Checking,trace_41
NONE,complete,2014-03-21 08:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_41
NONE,complete,2014-03-21 09:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_41
NONE,complete,2014-03-21 10:01:24.772000+00:00,Evaluate Pre Profiling,trace_41
NONE,complete,2014-03-21 11:01:24.772000+00:00,Start High Risk Receiver Processing,trace_41
NONE,complete,2014-03-21 12:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_41
NONE,complete,2014-03-21 13:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_41
NONE,complete,2014-03-21 14:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_41
NONE,complete,2014-03-21 15:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_41
NONE,complete,2014-03-21 16:01:24.772000+00:00,High Risk Historial Analysis,trace_41
NONE,complete,2014-03-21 17:01:24.772000+00:00,High Risk Receiver Register,trace_41
NONE,complete,2014-03-21 18:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_41
NONE,complete,2014-03-21 19:01:24.772000+00:00,Finish Receiver Processing,trace_41
NONE,complete,2014-03-21 20:01:24.772000+00:00,Start Transfer Transaction,trace_41
NONE,complete,2014-03-21 21:01:24.772000+00:00,Start External Transfer,trace_41
NONE,complete,2014-03-21 22:01:24.772000+00:00,Check Destiny Disponibility,trace_41
NONE,complete,2014-03-21 23:01:24.772000+00:00,External Transfer,trace_41
NONE,complete,2014-03-22 00:01:24.772000+00:00,Check External Transfer,trace_41
NONE,complete,2014-03-22 01:01:24.772000+00:00,Register External Transfer,trace_41
NONE,complete,2014-03-22 02:01:24.772000+00:00,Finish External Transfer,trace_41
NONE,complete,2014-03-22 03:01:24.772000+00:00,Finish Transfer Transaction,trace_41
NONE,complete,2014-03-22 04:01:24.772000+00:00,Start Closing,trace_41
NONE,complete,2014-03-22 05:01:24.772000+00:00,Notify Authority Transfer Closing,trace_41
NONE,complete,2014-03-22 06:01:24.772000+00:00,Register Transfer Closing,trace_41
NONE,complete,2014-03-22 07:01:24.772000+00:00,Start Receipt Processing,trace_41
NONE,complete,2014-03-22 08:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_41
NONE,complete,2014-03-22 09:01:24.772000+00:00,Paper Receipt,trace_41
NONE,complete,2014-03-22 10:01:24.772000+00:00,Generate Paper Receipt,trace_41
NONE,complete,2014-03-22 11:01:24.772000+00:00,Finish Receipt Processing,trace_41
NONE,complete,2014-03-22 12:01:24.772000+00:00,Finish Closing,trace_41
NONE,complete,2014-03-22 13:01:24.772000+00:00,Finish Transaction,trace_41
NONE,complete,2014-03-22 14:01:24.772000+00:00,Start Transaction,trace_42
NONE,complete,2014-03-22 15:01:24.772000+00:00,Start Transaction Request Registration,trace_42
NONE,complete,2014-03-22 16:01:24.772000+00:00,Register Request Details,trace_42
NONE,complete,2014-03-22 17:01:24.772000+00:00,Register Request Sender,trace_42
NONE,complete,2014-03-22 18:01:24.772000+00:00,Register Request Receiver,trace_42
